job_href|job_title|employer|city|salary|schedule|conditions|responsibilities|education|experience|requirements|placement|job_views_value|job_simple_dis_sec
https://joblab.ru/vac10114913.html|Системный администратор|"АО ""Объем"""|Руза|от 100 000 руб.|Полный рабочий день|Предприятие по переработке песчано-гравийной смеси находится в д. Орешки Рузского района. Работа на объектах работодателя, График работы с понедельника по пятницу: с 8.30 до 17.00, Оформление и социальные льготы согласно ТК РФ|Администрирование Windows Server, Администрирование Linux, Администрирование Аsterisk, Настройка и обслуживание оборудования UBIQUITU Rocket NanoStation DLink Mikrotik TP-Link, Обеспечение резервного копирования:, Обслуживание серверов, ПК, оргтехники, системы видеонаблюдения, Обслуживание счетчиков банкнот, Монтаж локальных и телефонных сетей, Монтаж систем видеонаблюдения, Консультация пользователей, Устранение неисправностей в работе 1С, Обеспечение информационной безопасности, антивирусная защита, Обслуживание копировальной техники, мелкий ремонт, Обслуживание шлагбаумов., Ведение технической документации.|Среднее специальное|От 1 года|Внимательность, ответственность, исполнительность.|18.10.2023 09:25:00|104|
https://joblab.ru/vac10847568.html|Монтажник слаботочных систем|"АО ""Объем"""|Руза|от 65 000 руб.|Полный рабочий день|Предприятие по переработке песчано-гравийной смеси находится в д. Орешки Рузского района. Работа на объектах работодателя, График работы с понедельника по пятницу: с 8.30 до 17.00, Оформление и социальные льготы согласно ТК РФ|Монтаж слаботочных кабельных сетей СКС, видеонаблюдение, оптика (прокладка линий слаботочных систем по столбам, лоткам, в трубах, в траншее), Монтаж радиоточек, Расключение оконечного оборудования: видеокамер, приборов пожарной сигнализации, приборов охранной сигнализации, приборов системы контроля доступа, Обслуживание шлагбаумов, Контроль качества монтажа и испытание кабельных систем, Работа с электроинструментом, Сварка ВОЛС приветствуется.|Среднее специальное|От 1 года|Внимательность, ответственность, исполнительность.|18.10.2023 09:25:00|66|
https://joblab.ru/vac10512705.html|Специалист технической поддержки (Сергиев Посад)|"ГК ""ДИКСИ"""|Сергиев Посад|63 700 — 70 000 руб.|Полный рабочий день|Мы предлагаем:, Работу в сильной профессиональной команде, Возможность профессионального и карьерного роста в динамичной отрасли, Социальная защищенность, официальная зарплата, развитая корпоративная культура, Оформление по ТК РФ с первого дня выхода на работу, Полный социальный пакет (оплачиваемый отпуск 28 календарных дней, оплачиваемые больничные), Ежемесячные премии по результатам работы, Полная занятость, пятидневная рабочая неделя с 09.00 до 18.00, Компенсация мобильной связи и топливной карты.|Задачи:, Выездное обслуживание магазинов, выполнение заявок, открытие объектов, Обслуживание ИТ оборудования, работа с ТМЦ, работа с кассовым оборудованием (установка, настройка, замена), мелкий ремонт СКС (Структурированные Кабельные Системы).|Среднее специальное|От 1 года|Пожелания к кандидатам:, Образование не ниже среднего специального (техническое), Уверенный пользователь ПК, базовое администрирование Windows, Умение устанавливать и обслуживать терминалы безналичной оплаты., Готовность к разъездному характеру работы., Территория обслуживания: Сергиев Посад|18.10.2023 09:24:00|95|
https://joblab.ru/vac11055030.html|Специалист технической поддержки (Сергиев Посад)|"ГК ""ДИКСИ"""|Краснозаводск|80 000 руб.|Полный рабочий день|Мы предлагаем:, Работу в сильной профессиональной команде, Возможность профессионального и карьерного роста в динамичной отрасли, Социальная защищенность, официальная зарплата, развитая корпоративная культура, Оформление по ТК РФ с первого дня выхода на работу, Полный социальный пакет (оплачиваемый отпуск 28 календарных дней, оплачиваемые больничные), Ежемесячные премии по результатам работы, Полная занятость, пятидневная рабочая неделя с 09.00 до 18.00, Компенсация мобильной связи и топливной карты.|Задачи:, Выездное обслуживание магазинов, выполнение заявок, открытие объектов, Обслуживание ИТ оборудования, работа с ТМЦ, работа с кассовым оборудованием (установка, настройка, замена), мелкий ремонт СКС (Структурированные Кабельные Системы).|Среднее специальное|Не требуется|Пожелания к кандидатам:, Образование не ниже среднего специального (техническое), Уверенный пользователь ПК, базовое администрирование Windows, Умение устанавливать и обслуживать терминалы безналичной оплаты., Готовность к разъездному характеру работы., Территория обслуживания: Сергиев Посад|18.10.2023 09:24:00|38|
https://joblab.ru/vac11205944.html|Seo-специалист|"ООО ""РПК ""Плейс Принт"""|Москва|70 000 руб.|Полный рабочий день|Трудоустройство по ТК РФ, График работы: 5/2, с 9:00 до 18:00, работа в офисе, Дружный и веселый коллектив!, Хорошие условия заработной платы, высокооплачиваемая работа!, Удобное месторасположение офис не далеко от метро Сходненская 10-12 минут.|Продвижение сайтов в поисковых системах Яндекс и Google., Привлечение целевого трафика на сайт., Сбор и формирование семантического ядра., Кластеризация семантического ядра., Анализ конкурентов, статистики и текущих позиций сайта., Анализ и разработка посадочных страниц под запросы., Распределение запросов по релевантным страницам., Составление правильного ТЗ для копирайтеров., Оптимизация и улучшение текущих страниц по вхождениям., Настройка целей в Метрике, анализ конверсий по целям из контекстной рекламы и органического поиска., Анализ действий пользователей, юзабилити сайта., Работа над контентом сайта - написание продающих текстов работа с копирайтером!, Доработки сайта на базе вордпресс (как совместно с программистом, так и самостоятельно)., Обеспечение бесперебойной работы сайтов, резервное копирование, повышение быстродействия., Внутренняя оптимизация сайта - поиск и исправление ошибок, оптимизация материалов под поисковые системы, организация внутренней перелинковки., Успешное продвижение групп запросов в ТОП поисковых систем., Мониторинг активности конкурентов., Взаимодействие с отделом по работе с клиентами., Работа в офисе приоритетнее (Удаленно можно рассмотреть)|Среднее специальное|От 2 лет|Опыт работы seo-специалистом ОБЯЗАТЕЛЕН., Портфолио с результатами., Разработка landing page и многостраничных сайтов приветствуется., Работы по повышению конверсии целевых страниц сайта., Анализ статистики и посещаемости сайтов Веб-аналитика Google, Analytics Яндекс.Метрика., Контроль и ведение рекламных кампаний в Яндекс.Директ и Google AdWords приветствуется.|18.10.2023 09:23:00|7|
https://joblab.ru/vac10672719.html|Консультант в отдел сопровождения программных продуктов 1С|"ООО НПП ""Циркон Сервис"""|Москва|По договоренности|Полный рабочий день|"график работы 5/2, с 9:00 до 17:30, обед 30 мин., оформление и соц. гарантии в соответствии с ТК РФ, ""белая"" заработная плата, оплачиваемый отпуск 28 дней, больничный лист, испытательный срок 3 месяца, место работы: Комфортный офис на производственном предприятии в шаговой доступности от МЦД ж/д ст. Щербинка, уровень заработной платы обсуждается с успешным кандидатом."|работа с данными: поиск и исправление ошибок в данных, обработка данных, проверка данных, анализ и настройка НСИ, консультация пользователей по работе в программе, составление инструкций по работе в программе, проведение обучения сотрудников предприятия работе в программе, решение методических и аналитических вопросов, выявление ошибок работы программы, постановка задач программистам на исправление, сбор и анализ заявок на разработку нового функционала.|Среднее специальное|От 1 года|Обязательно:, опыт работы с продуктами 1С в качестве консультанта не менее 1 года, уверенное знание программы на уровне продвинутого пользователя, наличие сертификата 1С:Профессионал по 1C:ERP, знание одной из предметных областей - бухгалтерский учет, налоговый учет, кадровое делопроизводство, расчет заработной платы, производство, бюджетирование, финансовый учет, грамотная речь., Желательно:, наличие сертификата 1С:Специалист по одной из подсистем 1C:ERP, умение пользоваться консолью запросов или универсальным отчетом, опыт настройки 1С: Документооборот.|18.10.2023 09:23:00|168|
https://joblab.ru/vac10510906.html|Программист 1С|"ООО ""НПЦ ""ЛКТ"""|Истра|По договоренности|Полный рабочий день|Место нахождения предприятия: г.о. Истра, с. Новопетровское, Официальное трудоустройство с первого дня, официальная заработная плата, мотивационные премии за выслугу лет, к юбилеям и т.д., Полный социальный пакет (оплата отпусков, больничных, донорских и т.д., ежегодное прохождение медицинских осмотров, ДМС), Выплата заработной платы без задержек, Дружеская атмосфера, сплоченный профессиональный коллектив, Рабочие места в новом, чистом, оборудованном производственном комплексе, Возможность профессионального и должностного роста, График работы 5/2 (суббота, воскресенье - выходные).|Проведение миграции данных из 1С:УПП в 1С:ERP, Проведение донастройки 1С:ERP по запросам подразделений.|Высшее|От 3 лет|Опыт разработки на платформе 1С:ERP, Опыт разработки на управляемых формах, понимание клиент-серверной архитектуры, Опыт работы на проектах внедрения 1С:УПП, 1С:ERP, Знание типовых механизмов платформы 1С 8.3, языка запросов 1С, опыт оптимизации запросов, Хороший уровень знания библиотеки стандартных подсистем (БСП), Опыт отладки и оптимизации программных решений.|18.10.2023 09:23:00|246|
https://joblab.ru/vac10380683.html|Системный администратор|"ООО ""ПК ПОЛИВЕР"""|Клин|По договоренности|Полный рабочий день|Оформление, отпуск, больничный и пр. по ТК РФ, График работы 5/2 - 09.00 до 17.00, Корпоративный транспорт из г.Клин, Место работы: Московская область, город Клин, деревня Отрада, 32|Уверенные знания Windows Server 2003 - 2012 (DNS, DHCP, Active Directory, редактирование групповых политик), Windows 7 - 10. Централизованное управление антивирусными продуктами ESET. Настройка Cisco, Микротик (файервол, ограничение полосы пропускания, VPN), обслуживание и создание прокси серверов для блокировки нежелательных сайтов, настройка АТС Panasonic NS500-RUS и др. мини-АТС, монтаж СКС, закупка и сборка компьютеров с последующей установкой ПО, обслуживание огртехники., Знание офисного ПО: MS Office, клиент-банки, Крипто-Про и прочих программ., Резервное копирование данных. Удаленное администрирование и поддержка филиалов компании., Умение выявить и устранить неполадки в работе ОС Windows и аппаратной составляющей компьютера., Приветствуется знание OC Linux.|Высшее|От 3 лет|Опыт работы в аналогичной должности от 3 лет, Ответственность, инициативность, коммуникабельность|18.10.2023 09:22:00|63|
https://joblab.ru/vac10597028.html|Системный администратор|"ООО ""ПК ПОЛИВЕР"""|Солнечногорск|По договоренности|Полный рабочий день|Оформление, отпуск, больничный и пр. по ТК РФ, График работы 5/2 - 09.00 до 17.00, Корпоративный транспорт из г.Клин, Место работы: Московская область, город Клин, деревня Отрада, 32|Уверенные знания Windows Server 2003 - 2012 (DNS, DHCP, Active Directory, редактирование групповых политик), Windows 7 - 10. Централизованное управление антивирусными продуктами ESET. Настройка Cisco, Микротик (файервол, ограничение полосы пропускания, VPN), обслуживание и создание прокси серверов для блокировки нежелательных сайтов, настройка АТС Panasonic NS500-RUS и др. мини-АТС, монтаж СКС, закупка и сборка компьютеров с последующей установкой ПО, обслуживание огртехники., Знание офисного ПО: MS Office, клиент-банки, Крипто-Про и прочих программ., Резервное копирование данных. Удаленное администрирование и поддержка филиалов компании., Умение выявить и устранить неполадки в работе ОС Windows и аппаратной составляющей компьютера., Приветствуется знание OC Linux.|Высшее|От 3 лет|Опыт работы в аналогичной должности от 3 лет, Ответственность, инициативность, коммуникабельность|18.10.2023 09:22:00|35|
https://joblab.ru/vac10597034.html|Системный администратор|"ООО ""ПК ПОЛИВЕР"""|Зеленоград|По договоренности|Полный рабочий день|Оформление, отпуск, больничный и пр. по ТК РФ, График работы 5/2 - 09.00 до 17.00, Корпоративный транспорт из г.Клин, Место работы: Московская область, город Клин, деревня Отрада, 32|Уверенные знания Windows Server 2003 - 2012 (DNS, DHCP, Active Directory, редактирование групповых политик), Windows 7 - 10. Централизованное управление антивирусными продуктами ESET. Настройка Cisco, Микротик (файервол, ограничение полосы пропускания, VPN), обслуживание и создание прокси серверов для блокировки нежелательных сайтов, настройка АТС Panasonic NS500-RUS и др. мини-АТС, монтаж СКС, закупка и сборка компьютеров с последующей установкой ПО, обслуживание огртехники., Знание офисного ПО: MS Office, клиент-банки, Крипто-Про и прочих программ., Резервное копирование данных. Удаленное администрирование и поддержка филиалов компании., Умение выявить и устранить неполадки в работе ОС Windows и аппаратной составляющей компьютера., Приветствуется знание OC Linux.|Высшее|От 3 лет|Опыт работы в аналогичной должности от 3 лет, Ответственность, инициативность, коммуникабельность|18.10.2023 09:22:00|36|
https://joblab.ru/vac10979878.html|Системный администратор|"ООО ""ПК ПОЛИВЕР"""|Высоковск|По договоренности|Полный рабочий день|Оформление, отпуск, больничный и пр. по ТК РФ, График работы 5/2 - 09.00 до 17.00, Корпоративный транспорт из г.Клин, Место работы: Московская область, город Клин, деревня Отрада, 32|Уверенные знания Windows Server 2003 - 2012 (DNS, DHCP, Active Directory, редактирование групповых политик), Windows 7 - 10. Централизованное управление антивирусными продуктами ESET. Настройка Cisco, Микротик (файервол, ограничение полосы пропускания, VPN), обслуживание и создание прокси серверов для блокировки нежелательных сайтов, настройка АТС Panasonic NS500-RUS и др. мини-АТС, монтаж СКС, закупка и сборка компьютеров с последующей установкой ПО, обслуживание огртехники., Знание офисного ПО: MS Office, клиент-банки, Крипто-Про и прочих программ., Резервное копирование данных. Удаленное администрирование и поддержка филиалов компании., Умение выявить и устранить неполадки в работе ОС Windows и аппаратной составляющей компьютера., Приветствуется знание OC Linux.|Высшее|От 3 лет|Опыт работы в аналогичной должности от 3 лет, Ответственность, инициативность, коммуникабельность|18.10.2023 09:22:00|37|
https://joblab.ru/vac10672047.html|Системный администратор|"ООО ""Техремонт"""|Владивосток|По договоренности|Подработка|Условия:, Сотрудничество с крупной, динамично развивающейся компанией, Официальное оформление (ГПХ) и прозрачная схема оплаты, В настоящее время на проект с занятостью 5/2, (характер работы: офисный), Место работы: Владивосток, БЦ Fresh Plaza, Партнерская программа для самозанятых и ИП.|Задачи:, установка и настройка OC Windows, а также офисных приложений, установка и настройка различного рода ПО, перенос РМ, замена картриджей, разбор ноутбуков/ПК, инвентаризация оборудования в офисе, упаковка оборудования для отправки в регионы, сборка и размещение комплектов оборудования на точках заказчика и т.д.|Среднее специальное|От 1 года|"Требования:, уверенный пользователь ПК: пакет MS Office, интернет-браузеры, электронная почта, предпочтительно наличие базовых навыков программирования, опыт работы по настройке и ремонту ПК, а также периферийного оборудования, опыт работы по настройке операционных систем, офисных приложений, прочих программных модулей (бухгалтерские и торговые модули), опыт работы с системами видеонаблюдения, оперативность, быстрота выполнения задач, ответственный подход к работе, дисциплинированность, приветствуется наличие статуса ""самозанятый""."|18.10.2023 09:19:00|122|
https://joblab.ru/vac10835920.html|Системный администратор|"ООО ""Техремонт"""|Ростов-на-Дону|от 44 000 руб.|Полный рабочий день|"Условия:, Сотрудничество с крупной, динамично развивающейся компанией, Официальное оформление (ГПХ) и прозрачная схема оплаты, В настоящее время на проект с занятостью 5/2, (характер работы: офисный), Место работы: Ростов-на-Дону, БЦ ""Лига Наций, Партнерская программа для самозанятых и ИП."|Задачи:, установка и настройка OC Windows, а также офисных приложений, установка и настройка различного рода ПО, перенос РМ, замена картриджей, разбор ноутбуков/ПК, инвентаризация оборудования в офисе, упаковка оборудования для отправки в регионы, сборка и размещение комплектов оборудования на точках заказчика и т.д.|Среднее специальное|От 1 года|"Требования:, уверенный пользователь ПК: пакет MS Office, интернет-браузеры, электронная почта, предпочтительно наличие базовых навыков программирования, опыт работы по настройке и ремонту ПК, а также периферийного оборудования, опыт работы по настройке операционных систем, офисных приложений, прочих программных модулей (бухгалтерские и торговые модули), опыт работы с системами видеонаблюдения, оперативность, быстрота выполнения задач, ответственный подход к работе, дисциплинированность, приветствуется наличие статуса ""самозанятый""."|18.10.2023 09:19:00|132|
https://joblab.ru/vac10835925.html|Системный администратор|"ООО ""Техремонт"""|Хабаровск|от 44 000 руб.|Полный рабочий день|Условия:, Сотрудничество с крупной, динамично развивающейся компанией, Официальное оформление (ГПХ) и прозрачная схема оплаты, В настоящее время на проект с занятостью 5/2, (характер работы: офисный), Место работы: Хабаровск, Центральный район, Партнерская программа для самозанятых и ИП.|Задачи:, установка и настройка OC Windows, а также офисных приложений, установка и настройка различного рода ПО, перенос РМ, замена картриджей, разбор ноутбуков/ПК, инвентаризация оборудования в офисе, упаковка оборудования для отправки в регионы, сборка и размещение комплектов оборудования на точках заказчика и т.д.|Среднее специальное|От 1 года|"Требования:, уверенный пользователь ПК: пакет MS Office, интернет-браузеры, электронная почта, предпочтительно наличие базовых навыков программирования, опыт работы по настройке и ремонту ПК, а также периферийного оборудования, опыт работы по настройке операционных систем, офисных приложений, прочих программных модулей (бухгалтерские и торговые модули), опыт работы с системами видеонаблюдения, оперативность, быстрота выполнения задач, ответственный подход к работе, дисциплинированность, приветствуется наличие статуса ""самозанятый""."|18.10.2023 09:19:00|61|
https://joblab.ru/vac10852987.html|Системный администратор|"ООО ""Техремонт"""|Краснодар|от 44 000 руб.|Полный рабочий день|Условия:, Сотрудничество с крупной, динамично развивающейся компанией, Официальное оформление (ГПХ) и прозрачная схема оплаты, В настоящее время на проект с занятостью 5/2, (характер работы: офисный), Место работы: Краснодар, Фестивальный микрорайон, Партнерская программа для самозанятых и ИП.|Задачи:, установка и настройка OC Windows, а также офисных приложений, установка и настройка различного рода ПО, перенос РМ, замена картриджей, разбор ноутбуков/ПК, инвентаризация оборудования в офисе, упаковка оборудования для отправки в регионы, сборка и размещение комплектов оборудования на точках заказчика и т.д.|Среднее специальное|От 1 года|"Требования:, уверенный пользователь ПК: пакет MS Office, интернет-браузеры, электронная почта, предпочтительно наличие базовых навыков программирования, опыт работы по настройке и ремонту ПК, а также периферийного оборудования, опыт работы по настройке операционных систем, офисных приложений, прочих программных модулей (бухгалтерские и торговые модули), опыт работы с системами видеонаблюдения, оперативность, быстрота выполнения задач, ответственный подход к работе, дисциплинированность, приветствуется наличие статуса ""самозанятый""."|18.10.2023 09:19:00|113|
https://joblab.ru/vac11168801.html|Инженер-программист микроконтроллеров|"ООО ""Экспериментальная мастерская НаукаСофт"""|Москва|100 000 — 150 000 руб.|Полный рабочий день|Трудоустройство по ТК РФ., Полная занятость, полный рабочий день., Белая заработная плата., Уровень дохода определяется индивидуально по результатам собеседования и обсуждается в каждом конкретном случае (исходим от пожеланий кандидата)., Полный рабочий день в офисе., Гибкое начало рабочего дня с 8.00 до 11.00., Современное техническое обеспечение., Работа в дружном коллективе, в команде заинтересованных специалистов, выпускников ведущих технических вузов., Испытательный срок 3 месяца.|Разработка встраиваемого ПО для микроконтроллеров., Разработка архитектуры системы встраиваемого ПО, проработка функционала отдельных узлов, разработка алгоритмов., Разработка программных модулей и библиотек., Документирование ПО., Отладка разрабатываемых компанией устройств, тестирование на совместимость со сторонним оборудованием.|Высшее|От 3 лет|Требования:, Высшее, профильное образование., Предпочтительный опыт работы от 3 лет., Знание C, C++., Знание архитектуры микроконтроллеров, понимание деталей работы ядра и периферии, Опыт разработки встраиваемого ПО для микроконтроллеров: STM32, ESP32, Миландр серии 1986, Опыт работы с системами контроля версий, Знание аппаратных интерфейсов: UART, SPI, I2C, CAN, RS485, USB, Ethernet, Базовые знания схемотехники, Знание и умение работать с измерительным оборудованием: осциллограф, мультиметр и пр., Базовые навыки:, Схемотехника электронного оборудования, C/C++, Git, ООП, AVR, ARM, микроконтроллеры, Git, STM32, Keil|18.10.2023 09:19:00|21|
https://joblab.ru/vac11168808.html|Программист С++|"ООО ""Экспериментальная мастерская НаукаСофт"""|Москва|10 000 — 150 000 руб.|Полный рабочий день|График работы 5/2, с 08:00 до 17:00, пт - с 08:00 до 16:00, Официальное трудоустройство по ТК, оплачиваемый отпуск, больничный лист, Оплачиваемый проезд на ж/д транспорте до места работы, Возможность профессионального и карьерного роста, Возможность предоставления отсрочки от армии (предприятие ОПК, IT-компания), Уровень дохода определяется индивидуально по результатам собеседования и обсуждается в каждом конкретном случае (исходим от пожеланий кандидата)., Современное техническое обеспечение., Работа в дружном коллективе, в команде заинтересованных специалистов, выпускников ведущих технических вузов., Испытательный срок 3 месяца.|Обязанности:, Проектирование и разработка ПО, Документирование кода, Написание технической документации, Участие в испытаниях программного обеспечения, Сопровождение ранее разработанного ПО., Работа в команде.|Высшее|От 3 лет|Знание принципов ООП, Знание С++ (стандарты 11 / 14 / 17 / 20) - знание стандарта уровня гуру, Система контроля версий Git - продвинутый уровень, Знание Linux, Знание SQL, Аккуратность и при этом скорость закрытия задач, Code review, Ответственность., Опыт разработки С++ от 3-х лет, Знание фундаментальных структур данных и алгоритмов, Умение решать нестандартные задачи, Приветствуется:, Знание библиотеки Qt5, Опыт работы с PostgreSQL., Опыт работы со средствами отладки и профилирования под Linux., Ключевые навыки, Qt, QML, C++, Linux, Git, SQL, ООП, C, STL|18.10.2023 09:19:00|11|
